frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
6004000,6.004,0.2635182265266795,0.2879007472699224,0.3902930898572841,47.53184271560799,2.2802646103057187,8.172182756768938,67.78201021878635,46.042590568156974
6004375,6.004375,0.2634909582960463,0.28772441307861873,0.39014461803952194,47.51731217931795,2.2794660163048475,8.175487594108176,67.79792620182408,46.018904397811866
6004750,6.00475,0.263311915382881,0.2872568381886064,0.38967891381073816,47.49029568800924,2.2769636266176714,8.185861879701923,67.82752007977439,45.9444934382396
6005125,6.005125,0.26291342521242816,0.28727663030726064,0.3894243591220579,47.535482962862986,2.275597429868337,8.191537722913523,67.77848216286397,45.90370607170888
6005500,6.0055,0.26258898544092796,0.28693170019237046,0.38895086559895997,47.536435152808615,2.2730592147232667,8.20210515328037,67.77756834119471,45.828062317280384
6005875,6.005875,0.2624548058201722,0.28680504989648614,0.38876684753748003,47.5384219467069,2.272073826399064,8.206215540831677,67.77543956210276,45.79867252440342
6006250,6.00625,0.2623030329787652,0.2867192041686934,0.38860105911974574,47.54638573374665,2.2711865629347083,8.209920401578332,67.76682818238757,45.77219747868836
6006625,6.006625,0.2619734253594509,0.28638331979897635,0.3881307530377444,47.548817444181196,2.268672203954343,8.220438902712587,67.76419134270054,45.69713507483159
6007000,6.007,0.2617380964219523,0.2862406009631981,0.3878666172260252,47.56023745515035,2.267261770525728,8.226351950067059,67.75182097743264,45.655006492594886
6007375,6.007375,0.2618327552443829,0.2857845455941016,0.3875941153052921,47.50441757980899,2.2658079387937713,8.232456505998215,67.81200526148102,45.61141208633405
6007750,6.00775,0.26158526674093063,0.2857018714173263,0.387365991159893,47.52314778472924,2.2645918625813435,8.237570217507793,67.7916860599195,45.57507269145194
6008125,6.008125,0.2615371387097388,0.2852066262486937,0.3869683379562716,47.47888599667745,2.26247423066598,8.24649135664534,67.83915065176136,45.511437824616905
6008500,6.0085,0.26109204995406327,0.28519232702938485,0.38665711159327026,47.526064125979154,2.2608187651696188,8.253479952971624,67.78811376025119,45.46204470746263
6008875,6.008875,0.26085436273981777,0.2849432246905018,0.3863128781925581,47.5271181803636,2.2589896853457923,8.261216277966113,67.78670597084304,45.40718653148169
6009250,6.00925,0.2604588903526115,0.2847754216720895,0.38592210917778486,47.553603043810995,2.256915824346183,8.27000680644905,67.7579304049583,45.34509826275077
6009625,6.009625,0.2602522789524316,0.2846964781154617,0.3857244266977162,47.56833552028198,2.255867703233259,8.274457155573913,67.74195627123424,45.31371888429189
6010000,6.01,0.2599659149276868,0.28431944617312904,0.38525293561033913,47.561936426480834,2.253370558159004,8.285080865843613,67.74832478904638,45.238643958627975
6010375,6.010375,0.2598482391793306,0.2841885217900879,0.38507690572382275,47.561713049955735,2.252439237713441,8.289050532113448,67.74835999451963,45.210636711782826
6010750,6.01075,0.25984139310996557,0.2837666489052229,0.38476104351172,47.52007326576459,2.2507694431701664,8.296178121684308,67.7924501137964,45.16000830629224
6011125,6.011125,0.25967384834664053,0.2835572486431271,0.38449345998757156,47.51741361389652,2.249356213111262,8.3022208579774,67.79488427191154,45.11740293623765
6011500,6.0115,0.2595596578488741,0.2833661393475649,0.38427540242821706,47.510725661974384,2.2482054605051482,8.307148279049429,67.80166749603728,45.08263775860615
6011875,6.011875,0.25939790698361753,0.2829429563907575,0.38385412687455056,47.4858635532535,2.2459845748131677,8.316675717309906,67.82741886932797,45.015317338621564
6012250,6.01225,0.2590395645868616,0.2829266474546908,0.3836000311017998,47.5236699348266,2.244646497265324,8.32242732578663,67.78667025478899,44.97539428195993
6012625,6.012625,0.2587312159438841,0.282611484947228,0.38315935787590794,47.52585311972304,2.2423285098611463,8.332411264641504,67.78348461476622,44.90539222101947
6013000,6.013,0.2583879254324956,0.28257720563795213,0.382902333703338,47.560277900904225,2.2409780643029116,8.338239734347187,67.74641524056794,44.86503676732826
6013375,6.013375,0.25817865437203424,0.2823552369566087,0.38259730449936125,47.560974537801535,2.2393768517292307,8.345161880381312,67.74504867169408,44.816627769075986
6013750,6.01375,0.25794537011105473,0.2820859534446448,0.3822411530598234,47.55954288334637,2.2375092803708223,8.353251150190596,67.74578785443697,44.76009109461463
6014125,6.014125,0.25781436365639115,0.2818945320144118,0.3820114831875792,47.55466903499152,2.236306089174572,8.358471641763511,67.75041602283522,44.72357964617361
6014500,6.0145,0.25777988394778384,0.28143882365909195,0.3816520405169431,47.51231736135876,2.234424840136957,8.366648226088945,67.79429751977948,44.66584482248599
6014875,6.014875,0.25759440936220707,0.28140082559661544,0.38149876065476424,47.529004236752584,2.2336232698858627,8.370137371307642,67.77626130312599,44.64182056860608
6015250,6.01525,0.25753123659042026,0.2809327089025359,0.38111090872750936,47.488490488986514,2.2315967888330737,8.378972400449706,67.81795171411271,44.57954053231325
6015625,6.015625,0.2571155342587889,0.2808783904103874,0.38079005784908887,47.5290750193748,2.229922299136096,8.386287985039399,67.77422296022598,44.5294466399922
6016000,6.016,0.25696634794927325,0.28062381999183916,0.38050155364360755,47.519762091506465,2.228418104618484,8.392871312035417,67.7831719628272,44.483535241964724
6016375,6.016375,0.2564582764169449,0.2804418474173657,0.38002431149285065,47.55772797833208,2.225932947170616,8.403772382955516,67.74179851969681,44.40870827798094
6016750,6.01675,0.2562979977731069,0.2804656591748284,0.3799337437486628,47.577988305228224,2.2254617628947724,8.40584265888478,67.72025336284207,44.39478226329213
6017125,6.017125,0.2559297260583909,0.28005233577731176,0.37938019908088405,47.576936358006535,2.222584901477637,8.418506798115232,67.71962144633152,44.30717918379468
6017500,6.0175,0.25580137032231787,0.279930931140955,0.3792039916301221,47.57887801986631,2.221670199284489,8.422541995571207,67.71701300935152,44.27935197503885
6017875,6.017875,0.2557734183882833,0.279524841199284,0.3788854423193279,47.54057295676225,2.220017910171479,8.429841620646505,67.75600259614788,44.228100338296905
6018250,6.01825,0.2556296762213499,0.2792571301463662,0.3785909086370362,47.5292714380394,2.218491695403607,8.436596385161014,67.76674954995376,44.18124078219629
6018625,6.018625,0.2555153601226022,0.27912762003078073,0.37841819132096566,47.52879830740638,2.2175973815101435,8.44055988724332,67.76659796785863,44.15391325642866
6019000,6.019,0.2553657163489649,0.27864317577085346,0.37795987682568466,47.495944257186146,2.215226679902667,8.451086024317835,67.79909667595878,44.080584417611256
6019375,6.019375,0.254978395235044,0.2786732665586395,0.37772049392520507,47.542341946427214,2.2139898236655244,8.456589021629487,67.7497687849793,44.043974690085626
6019750,6.01975,0.25470156478764294,0.27833835523009903,0.3772865318262377,47.539025065440015,2.211750029857904,8.466573954710277,67.75145876399742,43.97533365138141
6020125,6.020125,0.25433424358381634,0.27833142208692574,0.377033536943708,47.579494186120215,2.210445695885362,8.472400356000728,67.70836149123261,43.936489457202654
6020500,6.0205,0.25414189645436086,0.2781314491898327,0.3767561632699,47.58057367008473,2.2090168921575937,8.478792688576398,67.70609468638433,43.892754584245814
6020875,6.020875,0.2539031062279886,0.27782365680192106,0.3763678674262893,47.57580253983798,2.2070188425764106,8.487749234924419,67.70938612383917,43.83137413627586
