frequency_hz,swr,resistance_ohm,reactance_ohm,return_loss_db
50000000,1.0002141475392239,49.99012616558325,0.004136197957248772,79.40726812904016
50028750,1.0001900437782776,49.9916345114856,0.004503102950171789,80.44435210208788
50057500,1.0002478194016238,49.988565904916385,0.004767018683363618,78.13897003237712
50086250,1.0002066447437672,49.990452801774566,0.00394508497975708,79.71701005347762
50115000,1.0001878303147242,49.99274039880268,0.005955618442804032,80.54610188767722
50143750,1.000220170709839,49.9912018120922,0.006612998344024338,79.16636519781478
50172500,1.000222686462541,49.98964826965314,0.00409408943582656,79.06769064658246
50201250,1.0001865676930697,49.99151342365841,0.0038685634683666534,80.60468129934361
50230000,1.0002020719602478,49.99089958948436,0.00438474870729169,79.9113563670632
50258750,1.000212312651614,49.99246113144679,0.007471024527842851,79.48200443953026
50287500,1.0002176692760663,49.990184497231276,0.004696452348705578,79.2656025301048
50316250,1.0001943655363636,49.991387921922964,0.004499155261365784,80.24905876835405
50345000,1.000202685818804,49.99159889566197,0.005664559413356031,79.88501284726352
50373750,1.0002544482585034,49.98912699393046,0.006600088339510693,77.90971524137524
50402500,1.0002580787014888,49.98973113544727,0.00780927719721109,77.78667736418112
50431250,1.0001962155022073,49.99040933248578,0.002057441114600541,80.16678569896206
50460000,1.00019621324216,49.99304326549117,0.006915248756847428,80.16688573543902
50488750,1.0002116682200655,49.991080314947524,0.0056924622079917555,79.50840597202503
50517500,1.0002050488495733,49.990898799155204,0.0047159349100108355,79.78434364305924
50546250,1.0002381646026783,49.98878543295954,0.003996732118894848,78.484089892837
50575000,1.0002214400996747,49.990650059141394,0.005926030808819335,79.11643619694297
50603750,1.0001731902844024,49.99217508749927,0.0037058349598772093,81.25088152874756
50632500,1.0001979064925688,49.99163343000804,0.005280359834842445,80.09225852750795
50661250,1.0001862024479797,49.99244965023,0.005444389231889584,80.62170081665667
50690000,1.0002263325101721,49.991131065367355,0.007025405425945786,78.92664400618565
50718750,1.0001872797065487,49.99131073020465,0.003485564208559811,80.57159881689294
50747500,1.0002282875157384,49.9893783422641,0.004172643532388105,78.8519480555211
50776250,1.0002276903951848,49.991293253296384,0.007331288041723514,78.87469448644434
50805000,1.0002178085004305,49.990506667575865,0.005331946768051019,79.26004929212601
50833750,1.0001786133127903,49.99243597199993,0.004745098797902234,80.98309907587847
50862500,1.000232636880924,49.99105623566571,0.00743325035804126,78.68803885525521
50891250,1.0002217869765015,49.99091572690399,0.0063561021232958655,79.10284225923054
50920000,1.0001859703654494,49.99201577364713,0.00476284484318944,80.63253264473047
50948750,1.0002438092074855,49.989312524531734,0.005858089470929832,78.28065664312275
50977500,1.0002337205073704,49.9928779824121,0.009262218776739009,78.64767848076178
51006250,1.0002007717405703,49.99125627890059,0.004927750337281756,79.96742012850252
51035000,1.0001837679337673,49.99404650358807,0.006996924416648729,80.73600332502005
