frequency_hz,s11_real,s11_imag,swr,return_loss_db,resistance_ohm,reactance_ohm
222000000,0.3622767763834704,-0.022104613474325744,2.1394735392001762,8.803051650517112,106.61966926648059,-5.428714406822418
222003000,0.36280091362070116,-0.021785867717755477,2.141958899273712,8.791000526303195,106.7535840524193,-5.359412653672972
222006000,0.36240886620632295,-0.021511892050189423,2.1399479037695075,8.800748765331662,106.66198910438091,-5.285669168467371
222009000,0.36238034333027824,-0.02191181234398936,2.1399254513578616,8.800857735013155,106.64831345009296,-5.383222446824319
222012000,0.3620952406335213,-0.02185997395149869,2.13850780605334,8.807744010113648,106.57933879223452,-5.365723044205588
222015000,0.3625364239489461,-0.021619500407246615,2.1406072506677427,8.797550019995258,106.69147853369192,-5.314172622938879
222018000,0.36232380099262923,-0.02110946999101144,2.1394129124629435,8.803346067714784,106.64773802791157,-5.185626702403861
222021000,0.36220082010396154,-0.021787266918195478,2.1390053943921874,8.80532562221618,106.60641796822783,-5.349686761799263
222024000,0.3620289399476588,-0.02165114323265973,2.138120213210973,8.809628794089635,106.56659582367462,-5.313478939546584
222027000,0.36202063045753347,-0.021646120519097915,2.1380778953819357,8.80983462991819,106.56464483890765,-5.3121109129958635
222030000,0.36236198306668516,-0.020970633162885992,2.1395611012823883,8.80262646685382,106.65934624011966,-5.1522111202517396
222033000,0.361981855651225,-0.02159897566593472,2.1378734896636042,8.81082901542297,106.55593489004508,-5.299924238830523
222036000,0.3619625403035391,-0.021285068925186452,2.137687191010157,8.811735526378294,106.55637734662976,-5.22275492113868
222039000,0.3615948109082717,-0.0214325646635014,2.135923956616644,8.82032527957959,106.46398307354978,-5.252815127495795
222042000,0.36213696331928863,-0.020732757287978087,2.1383870099041484,8.808331323047472,106.60801495661765,-5.090302740136471
222045000,0.36172655233096423,-0.021396748392099922,2.136560317431295,8.817223097588178,106.49679354392188,-5.246219356074508
222048000,0.3617910753852848,-0.021155354108962892,2.1368074636174397,8.816018927709058,106.51652258364764,-5.188210837320228
222051000,0.36146898622732637,-0.02134135907989611,2.135280004477295,8.823466879223163,106.43471585706696,-5.22845307691781
222054000,0.36216551018877563,-0.020751321704880362,2.1385326001951004,8.807623471078074,106.61471314099526,-5.095306616404855
222057000,0.36168415048591024,-0.02114081911737169,2.136278229098927,8.818597952041824,106.49059775100132,-5.182919119338374
222060000,0.36152658928869835,-0.02099327959793687,2.135462645315762,8.822575596900998,106.45444715466077,-5.144289328821525
222063000,0.36121476899638416,-0.021157933015377273,2.1339802974426747,8.829815058988022,106.37558254376529,-5.179493732977145
222066000,0.3620057449975433,-0.020703495263310667,2.1377337530552283,8.811508941080469,106.57633877837426,-5.081044951152602
222069000,0.36141612355612035,-0.020751632814597333,2.134852191093618,8.825555361639735,106.43130672814227,-5.083443471838648
222072000,0.36148249929855564,-0.020927758894003536,2.1352276563824932,8.823722372513856,106.44472004554231,-5.127560916899369
222075000,0.3612943587246541,-0.02101356521808117,2.1343292192585985,8.828109841902954,106.39735746959667,-5.145509697645099
222078000,0.3617084477210423,-0.02072875642320501,2.1362804251399425,8.81858724708527,106.50316186671199,-5.0824986014834455
222081000,0.36146522347908,-0.020428117177690698,2.1350026583943285,8.824820694099362,106.44841657255331,-5.005125333065677
222084000,0.361283769807927,-0.020799646232381185,2.134216594145543,8.828660174421946,106.39819563361198,-5.09307104906921
222087000,0.3609637216423019,-0.02070638982413491,2.132621749257711,8.836461237857966,106.32151276911526,-5.065211930712901
222090000,0.36137880322572985,-0.020483708200489233,2.13459414754814,8.826815586925843,106.42641732829878,-5.017361001459826
222093000,0.36129216845376516,-0.019901356649381523,2.1340096646086995,8.829671511065332,106.41425120766907,-4.873677203540665
222096000,0.36113669632025336,-0.020703831014728096,2.133468594993549,8.832317094632085,106.36378914903568,-5.06732731198948
222099000,0.3611503573549721,-0.02050840788168056,2.1334809002783026,8.8322569082937,106.37020828470995,-5.019810293340133
222102000,0.36104177577941016,-0.020489657256273445,2.1329435668548733,8.834885887205683,106.34398424248687,-5.013527535569899
222105000,0.3613582544730321,-0.019850308950812173,2.134319984916589,8.828154961886742,106.43118293061289,-4.862205348244899
222108000,0.36102203159385654,-0.020543046880610125,2.132861692909563,8.835286615990267,106.33832521400545,-5.0262539600833405
222111000,0.36099752020326226,-0.020228795526495237,2.132654664455413,8.836300084513582,106.33724120736323,-4.949142116891456
222114000,0.3606475889539461,-0.020342637643121216,2.1309726009134415,8.84454366701519,106.25008196652362,-4.971497321723594
222117000,0.36125598293394906,-0.019645615823986887,2.1337636036569645,8.830874423700006,106.40928083849018,-4.810622973461535
222120000,0.360722477153358,-0.02034028070163485,2.1313384749331816,8.84274914449578,106.2683854894725,-4.972086006549086
222123000,0.3608312033625384,-0.020033574981709705,2.1317867471480025,8.840551555641946,106.29964654496459,-4.898926082039829
222126000,0.3605244740440218,-0.02020959322826221,2.1303336247130185,8.847679584818621,106.22211982569611,-4.937148282906292
222129000,0.3613420154092935,-0.019705281168491757,2.1342014105300344,8.82873437349104,106.42941102375123,-4.82650432879194
222132000,0.3608250611380449,-0.020147898667404605,2.131787840348326,8.84054619783597,106.2963918347823,-4.926732375294627
222135000,0.3606168252473251,-0.01997561801361287,2.1307216647420057,8.845774904441605,106.24822919787412,-4.881509343700647
222138000,0.36037289517420107,-0.01994854633715343,2.1295211882166054,8.851670283592908,106.18917027193802,-4.8711927262367505
222141000,0.3610714421282747,-0.019541732233351795,2.1328314397742374,8.83543469874149,106.36574855291518,-4.782471453251515
222144000,0.3605148810451315,-0.019604804187686977,2.130123338448602,8.848712139178188,106.22897090304653,-4.789538164709401
