frequency_hz,s11_real,s11_imag,swr,return_loss_db,resistance_ohm,reactance_ohm
450000000,0.4016756806356067,-0.11992413926274856,2.4435015017827153,7.551660733604001,110.67841908233557,-32.205311539096726
450010000,0.4020260565966261,-0.12000312765242697,2.445627298210185,7.544239179055415,110.7570976219252,-32.26119585940591
450020000,0.4017192586507835,-0.11989161489796338,2.4436939294904647,7.550988293954823,110.69258495695215,-32.20176111497426
450030000,0.4022073640556395,-0.12022381632099555,2.447034067008283,7.5393363975585626,110.77914927786938,-32.33476250588604
450040000,0.4022139351871183,-0.11952558890201502,2.4458870418592102,7.5433334272286325,110.85320155263572,-32.16213085925886
450050000,0.4022814128118074,-0.1200906368616343,2.447229135140136,7.538657092674067,110.81136437770841,-32.309417134834625
450060000,0.4026797907598,-0.11991394144265803,2.4491986441985576,7.531805753199326,110.92867009536079,-32.30694495805984
450070000,0.40279473659320325,-0.11996948163115416,2.4499484163487057,7.529200991687249,110.95146442844649,-32.33270859855605
450080000,0.4031751746032728,-0.12010118464122511,2.45234362523441,7.520892668078498,111.0323553941069,-32.40511424025136
450090000,0.4024137362321825,-0.11984300408774302,2.447562193497309,7.5374975513179265,110.86993508076927,-32.261679118799464
450100000,0.4028691037450736,-0.12024863135657425,2.4508474324776173,7.526080267013562,110.94086137169755,-32.40984251639301
450110000,0.4032088041336731,-0.11982731146915378,2.4520702900941425,7.52183980864194,111.06928322699929,-32.34045559492141
450120000,0.4031351869949166,-0.1197684399702947,2.4515499852595406,7.523643430321178,111.05708632901525,-32.318132272982474
450130000,0.4030515294009566,-0.11931747438599324,2.4503089257725703,7.5279492373738455,111.08311506496162,-32.19713493275572
450140000,0.402864129468194,-0.1194656039806788,2.4494900915356554,7.530793017184186,111.02108499624018,-32.214579833511166
450150000,0.40236593997980474,-0.11942435916807868,2.446581193156895,7.540913986007566,110.90144484832246,-32.15270551946041
450160000,0.402688672494283,-0.1193559254220955,2.4483042006310343,7.5349156179501895,110.98878966718533,-32.169096898846405
450170000,0.402942048618343,-0.11904624964661557,2.449226512973535,7.5317089008576446,111.08393852923588,-32.11822020933668
450180000,0.40298367788226236,-0.11960396897542833,2.4504063447865763,7.527611056677362,111.03647603136254,-32.261432342161335
450190000,0.4034624019729591,-0.11949238183751,2.4529515375913085,7.5187870831303885,111.16734042886682,-32.28341255598301
450200000,0.4027314107665165,-0.11869055336865142,2.447426857310429,7.537968678025015,111.0681933959529,-32.00783257125434
450210000,0.40229722211896235,-0.11914400386563757,2.445716773973271,7.543927142126437,110.91333600880596,-32.07590768681627
450220000,0.40242853164158354,-0.11918498646547666,2.4465334816544884,7.541080230105116,110.94175760002288,-32.09966040377234
450230000,0.40252406326132667,-0.11961161949425175,2.4477985668359197,7.536674848267704,110.92135334022647,-32.21562995372985
450240000,0.4032845896044847,-0.11957236699915606,2.4520709052683802,7.521837676701627,111.11470005251594,-32.28484753036499
450250000,0.4033606829184348,-0.1190674348541881,2.451652223236043,7.523288952833443,111.18611523327091,-32.166866523000934
450260000,0.40371300864606896,-0.11964519707265578,2.454643578605735,7.512933059734571,111.21391687349751,-32.34762980723074
450270000,0.4027398709607722,-0.1190948369654661,2.4481554274763075,7.535433147544146,111.02855448997983,-32.10940846598725
450280000,0.4029401019700996,-0.11969700698946514,2.4503153278918615,7.527927012044676,111.01596151784598,-32.280058893273505
450290000,0.40309467477098504,-0.11855992156494019,2.449279376920694,7.531525190071939,111.17224819025232,-32.012730153730814
450300000,0.40223931939132257,-0.11971005005914855,2.446343733801353,7.541741457171497,110.84040653263398,-32.21057145804499
450310000,0.4029454007120673,-0.1187176378761113,2.448692569081808,7.533564976084993,111.11873749584551,-32.036661229810946
450320000,0.4024863856814797,-0.11943740904292154,2.447289208421737,7.538447919776222,110.93003643770707,-32.168416130944244
450330000,0.4007678719970088,-0.12083003620355338,2.4398935033161795,7.564292502326415,110.36011187352388,-32.33524575502574
450340000,0.39857553767691273,-0.12243946180023042,2.430283956532427,7.598156098665249,109.65489325915291,-32.50293333416597
450350000,0.39896208263270444,-0.1218653168034941,2.43146947513035,7.5939609690420005,109.80897084636787,-32.40256612351406
450360000,0.40100785850781634,-0.12038956805683042,2.4405024833974727,7.562157286592064,110.46499766654351,-32.25136094305097
450370000,0.4026232143910938,-0.11919474715816478,2.4476590038887784,7.537160577376363,110.98918326142854,-32.12221408049195
450380000,0.4031411273472347,-0.118718397515639,2.449810715421147,7.529679231035104,111.16747345386847,-32.057065843802704
450390000,0.40345053748936033,-0.11771220579360844,2.449893358197092,7.5293922025177356,111.34844828797584,-31.837564096396886
450400000,0.403514860345158,-0.11903446682443357,2.4524777126069703,7.5204281310864065,111.22800629902281,-32.174631840913804
450410000,0.4037348349059333,-0.11829496127877533,2.452492360250547,7.520377388968001,111.35952957356233,-32.012635351345125
450420000,0.40417389498298917,-0.11837358379019083,2.45513731707836,7.511226675990038,111.46127722583103,-32.077731854359534
