frequency_hz,s11_real,s11_imag,swr,return_loss_db,resistance_ohm,reactance_ohm
144000000,0.789637680596146,-0.06739345280321704,8.63894383455094,2.0199226558473065,381.12171754236573,-138.11780173355987
144004000,0.7896880750734953,-0.06764878266095715,8.642288062984152,2.01913396445421,380.9011564598163,-138.6033563807278
144008000,0.7898255802618678,-0.0663146216793858,8.64341614177281,2.0188680617363572,382.7166092017848,-136.53154493946604
144012000,0.7898098866253791,-0.06681722674002728,8.644651827122924,2.0185768754877067,382.09496463273956,-137.3584454642378
144016000,0.7894824213905184,-0.06737363203619773,8.631684625305166,2.0216367745725727,380.886452149664,-137.90005313697196
144020000,0.7894145494774896,-0.0677059778346597,8.629862278030602,2.022067544842386,380.3781406543411,-138.37220367961774
144024000,0.7899697004961035,-0.0667834655845292,8.651931447432741,2.0168631618692605,382.40348750217976,-137.49160713688593
144028000,0.7898304165326988,-0.06639480047734936,8.643952364733428,2.018741691735679,382.629982747389,-136.67240002643393
144032000,0.7897557887440597,-0.0675119902033027,8.644882900466909,2.018522432980003,381.17733284384417,-138.45632037594245
144036000,0.7898390883402912,-0.06782408084563651,8.649985027725544,2.017321087058651,380.9427103849203,-139.0757824476457
144040000,0.7900898593182769,-0.06709356659916728,8.65873273590526,2.0152646925081994,382.2356999662832,-138.1554727563029
144044000,0.7900507948244041,-0.06639338581368599,8.654169892502463,2.016336791326365,383.0032499554893,-136.93098675382072
144048000,0.7902808219839923,-0.06748340837443775,8.66916233740796,2.012818418542884,382.0886675115365,-139.03743224390286
144052000,0.7899209244780617,-0.06713859033736634,8.651064834219389,2.017067020170936,381.89881692051125,-138.02934758912372
144056000,0.7898807921169055,-0.06745165808046341,8.650440249917633,2.017213970320553,381.4579827107772,-138.50497828873327
144060000,0.7901266758518125,-0.06615759307524618,8.656775877613523,2.015724341280216,383.4108859566705,-136.6225133369384
144064000,0.7900049772325537,-0.06756371990869416,8.656650307550409,2.015753843773011,381.5312111100908,-138.84069010335384
144068000,0.7899735161746269,-0.06725660410473175,8.653972018153185,2.0163833103758133,381.8460377308028,-138.28969311321111
144072000,0.7906240270683605,-0.06816018814631014,8.687887939690079,2.0084412464032413,381.84452803432464,-140.5825313603886
144076000,0.7902430525185162,-0.06633238187704366,8.66286785483023,2.014294081781349,383.40037315044617,-137.05614713908997
144080000,0.7901174239055031,-0.06718416013405348,8.660371958245584,2.014879815664832,382.1736607875215,-138.34032806513787
144084000,0.7899694811494602,-0.06719682094943759,8.653548459186078,2.0164828937463746,381.9106658096029,-138.18479255014074
144088000,0.7898855412117821,-0.06720839732433212,8.649698574098425,2.0173884973153373,381.7563416043363,-138.10402159468836
144092000,0.7907960951728701,-0.06592581542516407,8.687075291751903,2.0086308086117763,384.8224715808389,-137.02433531457953
144096000,0.790041721961863,-0.0668594407023957,8.655573905507218,2.016006778368412,382.43411102027136,-137.70499107542392
144100000,0.7897889855335334,-0.06724106150871288,8.645350228441732,2.0184123362322612,381.55590407455014,-138.04356143742453
144104000,0.7900318161437712,-0.06731963788822205,8.656929161605126,2.0156883286183906,381.8682671021237,-138.46486083165908
144108000,0.7905017139836431,-0.06617564700607885,8.674303675514894,2.011614706160697,384.02469353527965,-137.0983288573049
144112000,0.7901423202769216,-0.06647638642498947,8.658746376867112,2.015261489105478,383.0591621187796,-137.17967454838043
