frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
1800000,1.8,-9.077986784033737e-07,4.109956442295596e-06,4.209018935343245e-06,102.45538924924222,1.0000084180733027,107.5163824092658,49.99990921852539,0.0004109948980210278
1803655,1.803655,1.3245397165643612e-05,-5.745430352564507e-06,1.4437815486139493e-05,-23.44966017498135,1.0000288760478793,96.80997025455869,50.00132455395973,-0.0005745582556412654
1807310,1.80731,6.3172596540633005e-06,-2.005712415661685e-05,2.1028456885154438e-05,-72.51748137505678,1.0000420577981808,93.54385191275091,50.00063168972662,-0.002005737756307165
1810965,1.810965,-2.4234464149012585e-05,-2.172763193968562e-05,3.2548413821509375e-05,-138.12189280452174,1.0000650989465105,89.74940342016512,49.997576565109036,-0.0021726578852675925
1814620,1.81462,2.0140271867987595e-05,-2.3296138730810604e-05,3.07951397249895e-05,-49.155515855692514,1.0000615921761897,90.2303564214052,50.00201401347639,-0.0023297077127651202
1818275,1.818275,3.0545059044174813e-06,-2.7728517121644564e-05,2.789624827975004e-05,-83.71378183073372,1.0000557940530044,91.089084006902,50.00030537463568,-0.002772868649493933
1821930,1.82193,1.7470404563273365e-06,-2.6256208525302427e-05,2.6314266785913083e-05,-86.19325412112616,1.0000526299184895,91.59617453099852,50.00017463541164,-0.0026256300248759033
1825585,1.825585,4.782055075708853e-06,-1.2947562783381075e-05,1.3802443000306414e-05,-69.72878640940857,1.0000276052670207,97.2008807536402,50.000478191030204,-0.0012947686614015427
1829240,1.82924,-1.4150357917440955e-05,-1.0624592760766938e-06,1.4190188473202368e-05,-175.7060857311453,1.0000283807796748,96.96023672463741,49.99858498411836,-0.00010624292083556412
1832895,1.832895,-1.2066513476807593e-05,1.5520024941006577e-05,1.9658889125671506e-05,127.86436186721518,1.0000393185512104,94.12882053396537,49.99879333912597,0.001551965039886728
1836550,1.83655,4.342795762035202e-06,1.9896576758468117e-05,2.0365010231678368e-05,77.68724400040627,1.0000407308499477,93.82230734764084,50.00043424187431,0.0019896749565255644
1840205,1.840205,-3.2500567328476736e-05,1.159090853291245e-05,3.4505594289784256e-05,160.37187907384032,1.000069013569934,89.24220976681082,49.9967500354588,0.0011590155145877461
1843860,1.84386,-2.7074231806376413e-05,-5.8014017490851585e-06,2.7688811642244465e-05,-167.90568674779803,1.0000553791566675,91.15391366102972,49.99729264675343,-0.0005801087624655478
1847515,1.847515,-3.6559188251386123e-06,-1.894442868555149e-05,1.9293965913672312e-05,-100.92273604416673,1.0000385886763559,94.29156986143782,49.999634373565314,-0.0018944290160925286
1851170,1.85117,5.73133202610931e-07,-2.284413287289733e-06,2.3552124607094255e-06,-75.91584956727,1.0000047104360155,112.5593981923425,50.00005731283126,-0.00022844159058262698
1854825,1.854825,-1.262402545707398e-05,-6.687948687881027e-07,1.264172873136302e-05,-176.96742262519263,1.0000252837770933,97.96387066164928,49.99873761334597,-6.687779833406494e-05
1858480,1.85848,-1.9623066358930695e-05,-3.229431360097317e-05,3.778872086066156e-05,-121.28421500728554,1.000075580297804,88.45275617201077,49.99803762758369,-0.0032293046177682954
1862135,1.862135,-1.0941297001222794e-05,-1.588447234340842e-05,1.9288038824553258e-05,-124.55924788201091,1.0000385768217204,94.29423856892036,49.99890585704012,-0.0015884124751646047
1865790,1.86579,1.3577369832013271e-05,-8.012935960211714e-06,1.5765535647662533e-05,-30.547765676693167,1.0000315315684074,96.04582538272096,50.001357748996966,-0.0008013153553318655
1869445,1.869445,2.518693005539181e-05,-9.851092787506585e-06,2.7044878900140475e-05,-21.36142381526756,1.0000540912206908,91.35829917748214,50.00251874674014,-0.0009851589042869195
