frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
6400000,6.4,0.42354039626135515,0.4075227604282216,0.5877595320641457,43.89583684507343,3.8515372836011945,4.616006378410399,65.66657055086179,81.76940728274117
6400500,6.4005,0.4234438990642595,0.4070513070614009,0.5873631774593447,43.86922358629871,3.8468771829080985,4.621865668606205,65.74928397660963,81.71953649893209
6401000,6.401,0.42364186244627167,0.40695924190835575,0.5874421266742532,43.84936915837496,3.847804706470462,4.6206982510497365,65.78001121864365,81.75081173255373
6401500,6.4015,0.4233833106195287,0.4064116997299563,0.5868763902122358,43.828305657412706,3.8411660641411145,4.629067232348777,65.86622300429629,81.6649769243759
6402000,6.402,0.42333138444188706,0.40607007849198373,0.586602394897916,43.80774597976358,3.8379573933577142,4.633123365505976,65.92736376676041,81.63203689969717
6402500,6.4025,0.42331192605801216,0.40570669674035076,0.5863368575511102,43.783436564512385,3.8348518269236673,4.6370560979535025,65.99482793367625,81.60369635920573
6403000,6.403,0.4232793797341732,0.4052816865407974,0.586019350152791,43.755638218188345,3.831143679633711,4.641760869882672,66.07308174416072,81.56860129186673
6403500,6.4035,0.4235415274091752,0.405204731834074,0.5861555255568449,43.732483449059984,3.832733366057582,4.639742733236234,66.10553736852377,81.61301354877952
6404000,6.404,0.42325909171017995,0.4046247627351707,0.5855505591610511,43.71058222718106,3.825679088748442,4.648711999307419,66.19611726641331,81.5198396782433
6404500,6.4045,0.4232306028726209,0.40431698289264534,0.5853173206589173,43.69073151557916,3.8229648828784817,4.652172481827427,66.2524738198547,81.49331379707262
6405000,6.405,0.42319567478940223,0.40398705866844487,0.5850642039400796,43.66973181864144,3.820022805916659,4.655929451453897,66.3125874025154,81.46398703529569
6405500,6.4055,0.42321578298863255,0.4036406326810263,0.5848396013624766,43.64382254260394,3.817415164268113,4.659264551684551,66.37963574214619,81.44388909522027
6406000,6.406,0.42336076153235414,0.4035151750697756,0.5848579578981947,43.6251261624135,3.817628178235776,4.658991929343611,66.4134478317504,81.4627060536752
6406500,6.4065,0.4230723606099946,0.40300153601531497,0.5842948402500372,43.608178591972404,3.811102179253571,4.667358976202008,66.49085387921629,81.37241109595047
6407000,6.407,0.42306910807360437,0.40259868456961273,0.5840147010336106,43.57978152831977,3.807862212846121,4.671524410580187,66.56701274427907,81.34375650843687
6407500,6.4075,0.4229817525412364,0.4022769760031757,0.5837296706568164,43.56281738099917,3.8045701531399563,4.675764623602005,66.62192331157186,81.30473317276868
6408000,6.408,0.4231769373570519,0.4020020098772499,0.5836817080020948,43.53005486205828,3.804016634489036,4.676478336580154,66.68774383101155,81.32252433385223
6408500,6.4085,0.4232136640448282,0.4016991936138275,0.5834998265503152,43.50601313861451,3.8019187685683145,4.679185374317455,66.74779897358786,81.30826578305833
6409000,6.409,0.4229897945757981,0.40122264647252215,0.5830094153250789,43.48719113603384,3.796271363199163,4.68648863069591,66.82251189339696,81.23225022506759
