frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
1800000,1.8,-0.4828205426249554,-0.41267875939550225,0.635153079845219,-139.47866301402095,4.4817510838560155,3.942431833689288,12.591079039662526,-17.419511063414532
1803655,1.803655,-0.49073985204016696,-0.4090287272110441,0.6388506101306406,-140.1889962272463,4.537874508727458,3.8920137219979543,12.384237301290325,-17.116967220308126
1807310,1.80731,-0.4984677404274244,-0.40512913707958165,0.6423392452261255,-140.8975500208769,4.591891123935219,3.844710858660361,12.18907898206253,-16.813580448912703
1810965,1.810965,-0.5059951762820236,-0.40120802845885245,0.645754597754066,-141.58879145915924,4.645803692355348,3.798649859589645,12.000896560932514,-16.517488145815054
1814620,1.81462,-0.5134256856518965,-0.3972901752724486,0.6491882762767154,-142.26719940868472,4.701063746596941,3.7525866344116126,11.815450325700885,-16.227206480815468
1818275,1.818275,-0.5208252329863132,-0.3932296437299032,0.6526013147574821,-142.9467335112194,4.757074177191564,3.7070411119943114,11.633281935409844,-15.93610690544349
1821930,1.82193,-0.527926609719797,-0.38924804993273926,0.6559119983859718,-143.59810268961076,4.812466551052391,3.663088492337131,11.4594236394546,-15.65713997613732
1825585,1.825585,-0.5349001243626877,-0.3851452925710216,0.6591320349010786,-144.24489918331142,4.8673744815520905,3.620551608414141,11.291679471366932,-15.379633793417357
1829240,1.82924,-0.5418210656209465,-0.3810816552431406,0.6624147455435075,-144.87994258513146,4.924429380720351,3.577400171900088,11.124302708065972,-15.107687247865883
1832895,1.832895,-0.5486759942057934,-0.37666310693701127,0.6655226838697222,-145.53061190401544,4.97947873756858,3.536742746338899,10.964956955446873,-14.827665817145958
1836550,1.83655,-0.5552790018382262,-0.3726880959852445,0.6687534573903626,-146.13156706852408,5.037798868007902,3.4946791940931843,10.805597570212866,-14.570711979589113
1840205,1.840205,-0.5618228407615182,-0.3684230971950067,0.6718485565572822,-146.74458672476845,5.094746922388962,3.454572231297395,10.652697914713656,-14.307547716536446
1843860,1.84386,-0.5683037088810055,-0.36406966796666484,0.6749191274969647,-147.35535239768134,5.152315221134168,3.4149652718537498,10.502667496424774,-14.045229850433389
1847515,1.847515,-0.5744556301478833,-0.3595443386093304,0.6776956562016777,-147.95808368594214,5.2053150647310975,3.3793059606150946,10.366003219255225,-13.785243792432068
1851170,1.85117,-0.5805828448610896,-0.3550570131059942,0.6805453124537308,-148.55201598621213,5.260668814604025,3.342859061131672,10.228566103251366,-13.529550098436472
1854825,1.854825,-0.586547254694261,-0.3506512783814168,0.6833695932801636,-149.1280585283584,5.316512746577926,3.3068869832187495,10.09447215270916,-13.281800098708487
1858480,1.85848,-0.5926058451537652,-0.34617672519932785,0.6863089776333539,-149.70822940078244,5.3757004740236844,3.2696064009968606,9.957338936301399,-13.032625308888656
1862135,1.862135,-0.5983215416191741,-0.341649783460593,0.6889943698639455,-150.27304211364478,5.43075174917273,3.235686538538661,9.831836235981717,-12.78937520504453
1865790,1.86579,-0.6040948824292711,-0.3372920504008446,0.6918790026014959,-150.82350582492515,5.490956529695143,3.1993969865044076,9.700883920051647,-12.553268368789844
1869445,1.869445,-0.6096962404140203,-0.3328116582010988,0.6946172366199646,-151.37143169072294,5.54915810526964,3.165088881315424,9.57677292529396,-12.31775541852394
1873100,1.8731,-0.615109223842076,-0.328169295085419,0.6971760491385672,-151.919460925696,5.60449741280592,3.133150822107959,9.46049195161888,-12.081602557365478
1876755,1.876755,-0.6206119017962815,-0.32367637282461403,0.6999468029615508,-152.45598005764126,5.665484719843586,3.0986993156625364,9.33809197678877,-11.85128799812717
1880410,1.88041,-0.6258411931957911,-0.3189178923417929,0.7024142802908144,-152.99739248322635,5.720752601820046,3.068133353529467,9.227715680260925,-11.617849475101286
1884065,1.884065,-0.6309244560231455,-0.3140760352506949,0.7047761524958814,-153.5357441215723,5.774520476270464,3.038975991314779,9.122347859948565,-11.385513622037148
1887720,1.88772,-0.6358649122727534,-0.3094928786123081,0.7071845788557392,-154.04654364296505,5.830241358820592,3.00934436575031,9.01729533303511,-11.16561183231022
1891375,1.891375,-0.6408752012029167,-0.30496094675774127,0.7097338956004968,-154.5525238460397,5.890229240295076,2.978089063218945,8.908323071464421,-10.948265878242799
1895030,1.89503,-0.6457419317489598,-0.3003576566635672,0.7121779021672235,-155.0551776365603,5.9487367893551815,2.9482301194337075,8.804193753181142,-10.732113885514133
1898685,1.898685,-0.6504872972885692,-0.29578521999249463,0.7145786312924532,-155.54807601214966,6.007183831597675,2.918999501001565,8.702835831369688,-10.520184698839994
1902340,1.90234,-0.655173682292155,-0.2911160568370429,0.7169387090376763,-156.04278713103892,6.065607569302742,2.890359410060826,8.603734479362975,-10.307370326195082
1905995,1.905995,-0.6597940688969895,-0.28644560998316054,0.7192908318825358,-156.53221590679615,6.124811823613435,2.8619095040690596,8.505925951053042,-10.096894524882831
1909650,1.90965,-0.6642436445870115,-0.2818144339795253,0.721553182082538,-157.01025249602597,6.182700147045121,2.834633074256841,8.41242117208051,-9.891258088035833
