frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
50000000,50.0,-0.00019214362218348622,-0.0003465336929137017,0.00039623827663439837,-119.00719099559068,1.0007927906872844,68.04087147811137,49.980777327350424,-0.034640052122541794
50028750,50.02875,-0.00018093172903394804,-0.0003392246789062067,0.0003844602363707241,-118.07405177919497,1.0007692162057857,68.30297142766933,49.98189859904037,-0.033910192019018515
50057500,50.0575,-0.00019423934357704433,-0.000384473834343988,0.00043075405034475234,-116.80328096875063,1.0008618793587143,67.31541260451193,49.98056506440151,-0.03843244611708318
50086250,50.08625,-0.0002126544980956279,-0.00036262383398633373,0.00042037837781604744,-120.38875665868352,1.0008411103402326,67.52719260057671,49.978725930205165,-0.0362469608346161
50115000,50.115,-0.00020283038725753415,-0.0003732163440587901,0.0004247712389835857,-118.52257553342865,1.0008499034925267,67.43689793521649,49.97970715388683,-0.037306493893438486
50143750,50.14375,-0.00018884624670516061,-0.00037225282167059127,0.00041741474355411006,-116.89897314927933,1.0008351781027618,67.58864430468725,49.9811050915799,-0.03721122128460962
50172500,50.1725,-0.00020027770490376785,-0.0003685713400224065,0.00041947108573468214,-118.51918150214422,1.0008392942311317,67.54595939699908,49.97996266349968,-0.036842370108947614
50201250,50.20125,-0.00021131212223125852,-0.00036329626075857693,0.00042028203159669137,-120.18452373778632,1.0008409174857027,67.5291835415623,49.97886006206266,-0.03631427236949071
50230000,50.23,-0.00020655538719026558,-0.0003508095860272292,0.00040710255910018114,-120.48941939604606,1.0008145367181827,67.80592335159677,49.979336427800554,-0.03506646645595758
50258750,50.25875,-0.00020462597260787556,-0.0003422639440432383,0.0003987685996386275,-120.87352110576786,1.0007978553589416,67.98558093602264,49.97952988179039,-0.034212387477867486
50287500,50.2875,-0.00018953308417336322,-0.00036853748966935926,0.000414418473632704,-117.21605230286536,1.0008291805750138,67.65121786361941,49.981036708914424,-0.03683977792651271
50316250,50.31625,-0.0002321283783659623,-0.0003650701018509026,0.00043261965201345134,-122.45007916149997,1.0008656137855616,67.27787512710411,49.976779230932,-0.036490062597504314
50345000,50.345,-0.00018234446590493678,-0.00038691970201159057,0.00042773398281045505,-115.23319448856778,1.0008558340349214,67.376524886808,49.98175391525689,-0.03867785773817575
50373750,50.37375,-0.00019319191626776454,-0.0003563615696269421,0.0004053599447629093,-118.46315368338928,1.000811048656164,67.84318335794576,49.98067184796614,-0.035622387194853236
50402500,50.4025,-0.00022967500138403526,-0.00036710648928018214,0.00043303323282673943,-122.0315760165243,1.0008664416636883,67.26957545494479,49.97702430627687,-0.036693786756232714
50431250,50.43125,-0.00019123933359130074,-0.00034036613181016515,0.0003904120725539357,-119.33004625112424,1.0007811291073416,68.16953522571697,49.98086814492477,-0.03402359469593418
50460000,50.46,-0.00020151739746694967,-0.0003499557766954759,0.00040382955206916986,-119.93491872469919,1.0008079853925176,67.87603805500194,49.97984008085911,-0.03498147321394489
50488750,50.48875,-0.00019274129549671926,-0.000347038315530066,0.0003969695195297736,-119.04731544157696,1.0007942543338209,68.02485676691498,49.98071754805853,-0.03469045352041265
50517500,50.5175,-0.00019350196580892822,-0.00035488272690597963,0.0004042088082020773,-118.60169527719408,1.000808744518062,67.86788453824123,49.98064096013056,-0.03547453810887858
50546250,50.54625,-0.00022555979409399777,-0.00033968517955953683,0.0004077538987233862,-123.58519468428169,1.000815840459575,67.79203755555345,49.97743757636897,-0.03395319535927721
50575000,50.575,-0.0002181987898244005,-0.0003615143475857293,0.00042225979608668455,-121.11387173416198,1.0008448763494886,67.48840532716788,49.97817182034082,-0.036135658801424476
50603750,50.60375,-0.0002263171900984385,-0.0003854462389838122,0.0004469768155965349,-120.41959423227642,1.0008943533864219,66.99430005725475,49.977358554982715,-0.03852717747600535
50632500,50.6325,-0.00020305088912923424,-0.00034970483808016803,0.00040437994182804016,-120.14095265509046,1.0008090870622353,67.86420789097,49.979686811317066,-0.034956282283459233
50661250,50.66125,-0.00019822831428279003,-0.0003609324224307864,0.0004117847473439882,-118.77610621372685,1.0008239087677517,67.70659487689589,49.98016807776377,-0.036078932393395
50690000,50.69,-0.0001941009681967189,-0.00036326166732046714,0.00041186675612308097,-118.11684894367632,1.0008240729204867,67.70486521525159,49.98058048174665,-0.03631206415865702
50718750,50.71875,-0.0002109074310487481,-0.0003837247265459311,0.0004378659729121824,-118.79460807847985,1.0008761155670196,67.17317606079138,49.97889898899977,-0.038356286049162004
50747500,50.7475,-0.0001948597532483573,-0.00034489278085567105,0.00039613300004211796,-119.46586045156914,1.0007925799671644,68.0431795397343,49.98050593281706,-0.03447583676948026
50776250,50.77625,-0.0002124728660600213,-0.00037266692203257097,0.00042898176370212996,-119.689257648235,1.0008583317360662,67.35122339135789,49.97874334769408,-0.03725085575598387
50805000,50.805,-0.00023196732281102045,-0.0003458025429789781,0.00041639913254333294,-123.85404915951962,1.0008331451860195,67.60980367794839,49.97679669773413,-0.034564212769067654
50833750,50.83375,-0.0002071884302667719,-0.0003605793858046515,0.0004158660109983367,-119.88161722656903,1.0008320780549782,67.62093146714587,49.979272455119094,-0.03604299696309986
50862500,50.8625,-0.00020241124501962896,-0.00034728870300130475,0.0004019698438225494,-120.23503484535541,1.0008042629771083,67.91613053794802,49.9797509180781,-0.03471481135454596
50891250,50.89125,-0.000216780960399354,-0.000359087287291222,0.00041944923970110485,-121.11937625374223,1.0008392505023873,67.5464117694854,49.978313716355814,-0.0358931605065506
50920000,50.92,-0.00018316328070950522,-0.0003872628007121378,0.0004283938190680136,-115.31269549781327,1.0008571548379708,67.36313607725273,49.981672037185795,-0.03871209169928423
