frequency_hz,frequency_mhz,s11_real,s11_imag,s11_magnitude,phase_deg,swr,return_loss_db,resistance_ohm,reactance_ohm
50000000,50.0,-0.00016802742473084016,0.000276836324223024,0.00032383879611774964,121.25590194488521,1.0006478874033122,69.79342247357012,49.98319242040159,0.027674329427442444
50028750,50.02875,-0.00017062318293886264,0.0003221982960830939,0.00036458745529027416,117.90388416778144,1.0007294408555658,68.76396557220225,49.98293021657541,0.03220883417936905
50057500,50.0575,-0.00015642537541388685,0.0003262692601881457,0.00036182941867279856,115.61475727830265,1.000723920773178,68.82992251138957,49.9843492687978,0.03261671758403097
50086250,50.08625,-0.00016664868960768623,0.0003045924117121851,0.0003472006955934913,118.68396406684707,1.000694642571571,69.18838826829155,49.98332863473898,0.030449088899102333
50115000,50.115,-0.000175543268812756,0.00028628139743192785,0.00033581613680858894,121.51597351240324,1.0006718578943397,69.47796877512414,49.982440562733196,0.02861808909004788
50143750,50.14375,-0.0001498666753784285,0.0002801769280312429,0.0003177406668810392,118.14233227539735,1.000635683316203,69.9585439457131,49.98500773174542,0.028009294655590773
50172500,50.1725,-0.00012761784088223492,0.0002828300749899889,0.0003102888406473655,114.28572289104311,1.0006207702993912,70.1646768655271,49.98723184811258,0.028275787786656507
50201250,50.20125,-0.0001529261602281391,0.0002613187238555475,0.0003027769573788837,120.33656981228481,1.00060573731806,70.37754359162875,49.984702896645494,0.02612387994137777
50230000,50.23,-0.00015804287791946713,0.0002797743044257977,0.000321327267249461,119.4618524107743,1.0006428611033005,69.86104838884407,49.98419038591297,0.027968587082801425
50258750,50.25875,-0.00015791805233423918,0.000300636406407693,0.00033958851586997325,117.71201206398916,1.0006794077508097,69.38094010110775,49.984201654240415,0.030054144990831422
50287500,50.2875,-0.0001498198088527483,0.00025563404895631136,0.00029630177540890945,120.37334844051837,1.000592779192345,70.56531492531073,49.985013731436005,0.02555574513826767
50316250,50.31625,-0.00016278584172126325,0.0002960350816803026,0.0003378401986892081,118.80582255542826,1.0006759087465236,69.42577352335127,49.98371530592182,0.02959386986427304
50345000,50.345,-0.00014930411459670268,0.00030000232001396835,0.00033510164226584866,116.45845235833849,1.0006704279460374,69.49646887538958,49.985062821271086,0.029991272992663895
50373750,50.37375,-0.0001667719566063312,0.00030601268245483986,0.00034850630888623907,118.58966872404842,1.0006972556157534,69.15578711231338,49.983316225472436,0.030591061067778397
50402500,50.4025,-0.00014607298253856745,0.00029277307219731586,0.0003271901404864874,116.51594012849166,1.0006545944578256,69.7039958357617,49.98538626731483,0.029268753338221775
50431250,50.43125,-0.00015960306153283462,0.0003016565681021988,0.00034127675328075055,117.88280814035923,1.0006827865257302,69.33786587027464,49.984033145441884,0.030156027309388246
50460000,50.46,-0.00016034660582361408,0.00029411456632913956,0.0003349841968304345,118.59851911256169,1.0006701928976904,69.49951361396315,49.9839592639316,0.029402024303980114
50488750,50.48875,-0.00013309624425233933,0.0002775691637887734,0.00030782990582540435,115.61802505537311,1.0006158493885102,70.23378381068616,49.98668444541206,0.02774952703369702
50517500,50.5175,-0.0001612819791968497,0.0002906149661980823,0.0003323686739028899,119.02886883402948,1.0006649583591338,69.56759831341589,49.983865961228496,0.029052122242900803
50546250,50.54625,-0.00016647355571718382,0.0002965604454896376,0.00034009049175496604,119.30758035564124,1.0006804123852926,69.36811019792744,49.983346624893315,0.029646170513204482
50575000,50.575,-0.00015226187906866858,0.00031970945817069344,0.00035411554253000563,115.46616152440747,1.0007084819695369,69.01710022299193,49.98476591336302,0.03196120886176631
50603750,50.60375,-0.0001420186994360157,0.0002851969300169531,0.0003186010042052476,116.47179596804342,1.0006374050863112,69.93505719341523,49.985792016437316,0.028511591749222423
50632500,50.6325,-0.00014366047810453363,0.00030063164817640593,0.0003331932185001452,115.5413688262129,1.0006666085464475,69.54607692789428,49.985626981682486,0.030054526185853463
50661250,50.66125,-0.00014637501586866854,0.00026848395676700283,0.0003057928715843762,118.59881730897035,1.0006117728189359,70.29145285510273,49.985357435465566,0.02684053559921261
50690000,50.69,-0.00014208524300461087,0.00029087491351580255,0.00032372276965407444,116.0343717012365,1.0006476552000432,69.79653505196461,49.985785037019006,0.029079224846723803
50718750,50.71875,-0.00014625686838364352,0.0002781053427270984,0.00031421911654567943,117.74008683942633,1.0006286357624654,70.05534793539573,49.98536872109098,0.027802398944071195
50747500,50.7475,-0.00016100072531122613,0.00029933960699645004,0.00033989032623411045,118.27372214200025,1.0006800117818948,69.37322391769047,49.98389356308225,0.02992432156767109
50776250,50.77625,-0.0001581361579380113,0.000304905875090031,0.00034347436165136584,117.41302735857397,1.0006871847536472,69.2821134986617,49.98417959216592,0.030480943634391505
50805000,50.805,-0.00016551361713610486,0.0003138538186932529,0.00035482245837293664,117.80532371337178,1.000709896804075,68.9997779888266,49.983441531777316,0.031374991942437876
